Reaction ID	Reaction name	Relative objective flux change
2AGPG140tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) transporter via facilitated diffusion (periplasm)	1.00000000000001
2AGPG141tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) transporter via facilitated diffusion (periplasm)	1.00000000000001
2AGPG160tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) transporter via facilitated diffusion (periplasm)	1.00000000000001
2AGPG161tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) transporter via facilitated diffusion (periplasm)	1.00000000000001
2AGPG180tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm)	1.00000000000001
2AGPG181tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm)	1.00000000000001
2AGPGAT120	2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0)	1.00000000000001
2AGPGAT140	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0)	1.00000000000001
2AGPGAT141	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1)	1.00000000000001
2AGPGAT160	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0)	1.00000000000001
2AGPGAT161	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1)	1.00000000000001
2AGPGAT180	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0)	1.0000000000000124
2AGPGAT181	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1)	1.0000000000000104
2DGULRGx	2-Dehydro-L-gulonate reductase to gluconate (NADH)	1.0000000000000104
2DGULRGy	2-Dehydro-L-gulonate reductase to gluconate (NADPH)	1.00000000000001
2DGULRx	2-dehydro-L-gulonate reductase (NADH)	1.0000000000000104
2DGULRy	2-dehydro-L-gulonate reductase (NADPH)	1.0000000000000104
2MAHMP	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphatase	1.0000000000000104
3AMACHYD	3-aminoacrylate hydrolase	1.0000000000000104
3HAD100	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0)	1.001178720147702
3HAD120	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0)	1.001178720147702
3HAD121	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:1)	1.0000000000000104
3HAD140	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0)	1.0004224009499045
3HAD141	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:1)	1.0000000000000104
3HAD160	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0)	1.0004224009499045
3HAD161	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1)	1.0000000000000104
3HAD180	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0)	1.0000000000000104
3HAD181	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:1)	1.0000000000000104
3HAD40	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0)	1.0001057042753994
3HAD60	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0)	1.001178720147702
3HAD80	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)	1.0011787201476983
3HCINNMH	3-hydroxycinnamate hydroxylase	1.0000000000000104
3HPPPNH	3-(3-hydroxy-phenyl)propionate hydroxylase	1.0000000000000104
3KGK	3-keto-L-gulonate kinase	1.0000000000000104
3NTD2pp	3'-nucleotidase (UMP) (periplasm)	1.0000000000000104
3NTD4pp	3'-nucleotidase (CMP) (periplasm)	1.0000000000000104
3NTD7pp	3'-nucleotidase (AMP) (periplasm)	1.0000000000000104
3NTD9pp	3'-nucleotidase (GMP) (periplasm)	1.0000000000000104
3OAR121	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1)	1.0000000000000104
3OAR141	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:1)	1.0000000000000104
3OAR161	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:1)	1.0000000000000104
3OAR181	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1)	1.0000000000000104
3OAS100	3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0)	1.0002644949385977
3OAS120	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0)	1.0002644949385977
3OAS121	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:1)	1.0000000000000104
3OAS140	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0)	1.0001526776988612
3OAS141	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1)	1.0000000000000104
3OAS160	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0)	1.0000948388065218
3OAS161	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1)	1.0000000000000104
3OAS180	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0)	1.0000000000000104
3OAS181	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1)	1.0000000000000104
3OAS60	3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)	1.000264494938598
3OAS80	3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)	1.000264494938598
3OXCOAT	3-oxoadipyl-CoA thiolase	1.0000000000000104
3PEPTabcpp	Tripeptide (LalaDgluMdap) transport via ABC system (periplasm)	1.0000000000000104
42A12BOOXpp	4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)	1.0000000000000104
4HTHRS	4-Hydroxy-L-threonine synthase	1.0000000000000104
4PCP	Tetrapeptide L,D-carboxypeptidase	1.0000000000000104
4PEPTabcpp	Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm)	1.0000000000000044
5DOAN	5'-deoxyadenosine nuclosidase	1.000000095544432
AACPS1	Acyl-[acyl-carrier-protein] synthetase (n-C14:0)	1.000849165838208
AACPS2	Acyl-[acyl-carrier-protein] synthetase  (n-C14:1)	1.0000000000000089
AACPS3	Acyl-[acyl-carrier-protein] synthetase  (n-C16:0)	1.0055424412771687
AACPS4	Acyl-[acyl-carrier-protein] synthetase  (n-C16:1)	1.000234383504438
AACPS5	Acyl-[acyl-carrier-protein] synthetase  (n-C18:1)	1.0000000000000044
AACPS6	Acyl-[acyl-carrier-protein] synthetase  (n-C18:0)	1.0000000000000044
AACPS7	Acyl-[acyl-carrier-protein] synthetase  (n-C12:0)	1.0000000000000044
AACPS8	Acyl-[acyl-carrier-protein] synthetase  (n-C10:0)	1.0000000000000044
AACPS9	Acyl-[acyl-carrier-protein] synthetase  (n-C8:0)	1.0000000000000044
AADDGT	DTDP-N-4-acetamido-4,6-dideoxy-D-galactose transferase	1.0000000000000098
AAMYL	Alpha-amylase	1.0000000000000044
AAMYLpp	Alpha-amylase (periplasm)	1.0000000000000044
AB6PGH	Arbutin 6-phosphate glucohydrolase	1.0000000000000109
ABTA	4-aminobutyrate transaminase	1.0000000000000044
ABUTD	Aminobutyraldehyde dehydrogenase	1.0000000000000044
ABUTt2pp	4-aminobutyrate transport in via proton symport (periplasm)	1.0000000000000044
ACACCT	Acetyl-CoA:acetoacetyl-CoA transferase	1.0000000000000044
ACANTHAT	Acetyl-CoA:anthranilate acetyltransferase	1.0000000000000044
ACBIPGT	Adenosyl cobinamide phosphate guanyltransferase	1.0000000000000044
ACCOAC	Acetyl-CoA carboxylase	1.069188623381255
ACCOAL	Acetate-CoA ligase (ADP-forming)	1.000000000000006
ACGAMK	N-acetylglucosamine kinase	1.0000000000000004
ACGAMT	UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase	1.0000000000000169
ACGAptspp	N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm)	1.0000000000000169
ACGK	Acetylglutamate kinase	1.0002724324239902
ACGS	N-acetylglutamate synthase	1.0054618452638144
ACHBS	2-aceto-2-hydroxybutanoate synthase	1.0011185412143817
ACLS	Acetolactate synthase	1.0031522319110466
ACM6PH	N-acetylmuramate 6-phosphate hydrolase	1.0000000000000169
ACMAMUT	UDP-N-acetyl-D-mannosaminuronic acid transferase	1.0000000000000169
ACMANAptspp	N-acetyl-D-mannosamine transport via PTS  (periplasm)	1.0000000000000169
ACMUMptspp	N-acetylmuramate transport via PEP:Pyr PTS (periplasm)	1.0000000000000169
ACMUMtex	N-acetylmuramate transport via diffusion (extracellular to periplasm)	1.0000000000000169
ACNAMt2pp	N-acetylneuraminate proton symport (periplasm)	1.0000000000000169
ACNML	N-Acetylneuraminate lyase	1.0000000000000169
ACODA	Acetylornithine deacetylase	1.0000490059362226
ACOLIPAabctex	Arabinose modified core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)	1.0000000000000169
ACONMT	Trans-aconitate methyltransferase	1.0000000000000169
ACPPAT120	Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0)	1.0000614503780785
ACPPAT140	Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0)	1.0000000000000169
ACPPAT141	Acyl-(acyl carrier protein):phosphate acyltransferase (C14:1)	1.0000000000000169
ACPPAT160	Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0)	1.0000521360106345
ACPPAT161	Acyl-(acyl carrier protein):phosphate acyltransferase (C16:1)	1.0000614503780787
ACPPAT180	Acyl-(acyl carrier protein):phosphate acyltransferase (C18:0)	1.0000000000000169
ACPPAT181	Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1)	1.0000000000000169
ACPS1	Acyl-carrier protein synthase	1.0000000000000158
ACS	Acetyl-CoA synthetase	1.000000000000013
ACSERtpp	O-Acetyl-L-serine export via facilitated transport	1.000000000000013
ACt4pp	Na+/Acetate symport (periplasm)	1.0000046887227088
ADA	Adenosine deaminase	1.00000000000001
ADCL	4-aminobenzoate synthase	1.0000003466222862
ADCS	4-amino-4-deoxychorismate synthase	1.0001897588801858
ADD	Adenine deaminase	1.000000000000013
ADMDC	Adenosylmethionine decarboxylase	1.000000000000013
ADNCYC	Adenylate cyclase	1.0000000000000158
ADNK1	Adenosine kinase	1.0000039077180696
ADNUC	Adenosine hydrolase	1.000000000000009
ADNt2pp_copy1		1.000000000000013
ADOCBIK	Adenosyl cobinamide kinase	1.0000000000000158
ADOCBLS	Adenosylcobalamin 5'-phosphate synthase	1.0000000000000158
ADOCBLabcpp	Adenosylcobalamin transport via ABC system (periplasm)	1.0000000000000158
ADOCBLtonex	Adenosylcobalimin transport via ton system (extermal)	1.0000000000000158
ADPRDP	ADPribose diphosphatase	1.000000000000013
ADPT	Adenine phosphoribosyltransferase	1.0000027843591561
ADSK	Adenylyl-sulfate kinase	1.0002511714293394
ADSS	Adenylosuccinate synthase	1.0133945649127705
AGDC	N-acetylglucosamine-6-phosphate deacetylase	1.0000000000000104
AGM3PA	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase	1.0000000000000158
AGM3PApp	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm)	1.0000000000000158
AGM3PH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase	1.0000000000000158
AGM3Pt2pp	GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm)	1.0000000000000158
AGM4PA	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase	1.0000000000000158
AGM4PApp	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm)	1.0000000000000158
AGM4PCP	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	1.0000000000000158
AGM4PH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase	1.0000000000000158
AGM4Pt2pp	GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm)	1.0000000000000158
AGMH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase	1.0000000000000158
AGMHE	ADP-D-glycero-D-manno-heptose epimerase	1.0000000000000158
AGMT	Agmatinase	1.0000000000000158
AGMt2pp	GlcNAc-anhMurNAc transport in via proton symport (periplasm)	1.0000000000000158
AGPAT120	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)	1.0000360047349537
AGPAT140	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)	1.0000000000000158
AGPAT141	1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1)	1.0000000000000158
AGPAT160	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)	1.0000305474196063
AGPAT161	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)	1.0000360047349537
AGPAT180	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)	1.0000000000000158
AGPAT181	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)	1.0000000000000158
AGt3	Silver transport out via proton antiport	1.0000000000000158
AHCYSNS	S-adenosylhomocysteine nucleosidase	1.0000092695883753
AIRC2	Phosphoribosylaminoimidazole carboxylase	1.0033904255978614
AKGDH	2-Oxogluterate dehydrogenase	1.0007443142665298
ALAALAD	D-alanine-D-alanine dipeptidase	1.0000000000000158
ALAALAabcpp	D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm)	1.0000000000000158
ALATA_D2	D-alanine transaminase	1.0000000000000158
ALATA_L2	Alanine transaminase	1.0000000000000158
ALATRS	Alanyl-tRNA synthetase	1.0000000000000138
ALAabcpp	L-alanine transport via ABC system (periplasm)	1.0000000000000158
ALAt2pp_copy1		1.0000000000000158
ALAt4pp	L-alanine transport in via sodium symport (periplasm)	1.0000046887227123
ALDD2x	Aldehyde dehydrogenase (acetaldehyde, NAD)	1.00189686131073
ALDD2y	Aldehyde dehydrogenase (acetaldehyde, NADP)	1.0044356303196067
ALDD3y	Aldehyde dehydrogenase (propanal, NADP)	1.0000000000000102
ALLK	Allose kinase	1.0000000000000158
ALLTAMH	Allantoate amidohydrolase	1.0000000000000158
ALLTN	Allantoinase	1.0000000000000158
ALLabcpp	D-allose transport via ABC system (periplasm)	1.0000000000000158
ALPATE160pp	Apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)	1.0000000000000158
ALPATG160pp	Apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)	1.0000000000000158
ALR2	Aldose reductase (methylglyoxal)	1.0000000000000158
ALR4x	Aldose reductase (acetol)	1.0000000000000158
ALTRH	Altronate hydrolase	1.0000000000000158
AM3PA	Anhydrous-N-Acetylmuramyl-tripeptide amidase	1.0000000000000158
AM4PA	Anhydrous-N-Acetylmuramyl-tetrapeptide amidase	1.0000000000000158
AM4PCP	Anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	1.0000000000000149
AMALT1	Amylomaltase (maltotriose)	1.0000000000000118
AMALT2	Amylomaltase (maltotetraose)	1.0000000000000118
AMALT3	Amylomaltase (maltopentaose)	1.0000000000000053
AMALT4	Amylomaltase (maltohexaose)	1.0000000000000193
AMANK	N-acetyl-D-mannosamine kinase	1.0000000000000118
AMMQLT8	S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)	1.0000000000000118
AMPMS2	4-amino-2-methyl-5-phosphomethylpyrimidine synthetase	1.0000002754864672
AMPN	AMP nucleosidase	1.0000000000000118
AMPTASECG	Alanyl aminopeptidase (cys-gly)	1.000000000000009
AMPTASEPG	Aminopeptidase (pro-gly)	1.000000000000009
ANHMK	1,6-anhydrous-N-Acetylmuramate kinase	1.000000000000009
ANPRT	Anthranilate phosphoribosyltransferase	1.004851204395457
ANS	Anthranilate synthase	1.001297857738736
AOXSr2	8-amino-7-oxononanoate synthase	1.0000000001788363
AP4AH	Ap4A hydrolase	1.0000000000000118
AP4AS	Ap4A synthetase	1.0000000000000118
AP5AH	Ap5A hydrolase	1.0000000000000118
APCS	Aminopropylcadaverine synthase	1.0000000000000118
APG3PAT120	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C12:0)	1.0000291064179667
APG3PAT140	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:0)	1.0000000000000118
APG3PAT141	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:1)	1.0000000000000118
APG3PAT160	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:0)	1.0000246947212237
APG3PAT161	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:1)	1.0000291064179667
APG3PAT180	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:0)	1.0000000000000118
APG3PAT181	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:1)	1.0000000000000118
APH120	Acylphosphatase (C12:0)	1.0000000000000118
APH140	Acylphosphatase (C14:0)	1.0000000000000118
APH141	Acylphosphatase (C14:1)	1.0000000000000118
APH160	Acylphosphatase (C16:0)	1.0000000000000118
APH161	Acylphosphatase (C16:1)	1.0000000000000118
APH180	Acylphosphatase (C18:0)	1.0000000000000118
APH181	Acylphosphatase (C18:1)	1.0000000000000118
APRAUR	5-amino-6-(5-phosphoribosylamino)uracil reductase	1.0000003136937938
ARBTNabcpp	Aerobactin transport via ABC system (periplasm)	1.0000000000000118
ARBTptspp	Arbutin transport via PEP:Pyr PTS (periplasm)	1.0000000000000118
ARBTtex	Arbutin transport via diffusion (extracellular to periplasm)	1.0000000000000118
ARBabcpp	L-arabinose transport via ABC system (periplasm)	1.0000000000000118
ARBt3ipp	L-arabinose transport via proton antiport (periplasm)	1.0000000000000118
ARGDC	Arginine decarboxylase	1.0000000000000118
ARGDCpp	Arginine decarboxylase	1.0000000000000024
ARGSS	Argininosuccinate synthase	1.000257417456608
ARGTRS	Arginyl-tRNA synthetase	1.0000000000000118
ARGabcpp	L-arginine transport via ABC system (periplasm)	1.0000000000000118
ARGt3pp	L-arginine transport out via proton antiport (cytoplasm to periplasm)	1.0000000000000118
ASCBPL	L-ascorbate 6-phosphate lactonase	1.0000000000000118
ASCBptspp	L-ascorbate transport via PEP:Pyr PTS (periplasm)	1.0000000000000118
ASNN	L-asparaginase	1.0000000000000118
ASNNpp	L-asparaginase	1.0000000000000118
ASNS1	Asparagine synthase (glutamine-hydrolysing)	1.0072558027622136
ASNS2	Asparagine synthetase	1.008641529642676
ASNTRS	Asparaginyl-tRNA synthetase	1.0000000000000118
ASO3t8pp	Arsenite efflux via ATP hydrolysis (periplasm)	1.0000000000000118
ASP1DC	Aspartate 1-decarboxylase	1.0000020679569566
ASPO3	L-aspartate oxidase	1.0000023965944116
ASPO4	L-aspartate oxidase	1.0000000000000118
ASPO5	L-aspartate oxidase	1.0000000000000102
ASPO6	L-aspartate oxidase	1.0000020650561372
ASPT	L-aspartase	1.000000000000009
ASPTRS	Aspartyl-tRNA synthetase	1.0000000000000118
ASPabcpp	L-aspartate transport via ABC system (periplasm)	1.0000000000000118
ASPt2_2pp	Aspartate transport via proton symport (2 H) (periplasm)	1.0000000000000118
ASPt2_3pp	L-asparate transport via proton symport (3 H) (periplasm)	1.0000000000000118
ASPt2pp_copy1		1.0000000000000118
ASR	Arsenate reductase	1.0000000000000118
AST	Arginine succinyltransferase	1.0000000000000118
ATPPRT	ATP phosphoribosyltransferase	1.0033174983015294
BALAt2pp	Beta-alanine transport in via proton symport (periplasm)	1.0000000000000118
BETALDHx	Betaine-aldehyde dehydrogenase	1.0000000000000118
BETALDHy	Betaine-aldehyde dehydrogenase	1.0000000000000118
BMOCOS	Bis-molybdenum cofactor synthase	1.000000093740885
BPNT	3',5'-bisphosphate nucleotidase	1.0017981210503628
BSORx	Biotin sulfoxide reductase	1.0000000000000118
BSORy	Biotin sulfoxide reductase	1.0000000000000118
BTS5	Biotin synthase	1.0000000013477666
BUTCT	Acetyl-CoA:butyrate-CoA transferase	1.0000000000000118
BUTSO3abcpp	Butanesulfonate transport via ABC system (periplasm)	1.0000000000000118
BWCOS	Tungsten bispterin cofactor synthase	1.0000000000000118
CA2t3pp	Calcium (Ca+2) transport out via proton antiport (periplasm)	1.0000000000000118
CADVtpp	Lysine/Cadaverine antiporter (periplasm)	1.0000000000000118
CAT	Catalase	1.0000000000000118
CBItonex	Cobinamide transport via ton system (extermal)	1.0000000000000118
CBIuabcpp	Cobinamide transport via ABC system (uptake, periplasm)	1.0000000000000118
CBL1abcpp	Cob(1)alamin transport via ABC system (periplasm)	1.0000000000000118
CBL1tonex	Cob(1)alamin transport via ton system (extermal)	1.0000000000000118
CBPS	Carbamoyl-phosphate synthase (glutamine-hydrolysing)	1.0000000000000118
CCGS	7-cyano-7-carbaguanine synthase	1.0000000000000118
CD2abcpp	Cadmium (Cd+2) ABC transporter (periplasm)	1.0000000000000118
CD2t3pp	Cadmium (Cd+2) transport out via proton antiport (periplasm)	1.0000000000000118
CD2tpp	Cadmium (+2) transport in via permease (no H+)	1.0000000000000118
CDAPPA120	CDP-Diacylglycerol pyrophostatase (n-C12:0)	1.0000000000000118
CDAPPA140	CDP-Diacylglycerol pyrophostatase (n-C14:0)	1.0000000000000118
CDAPPA141	CDP-Diacylglycerol pyrophostatase (n-C14:1)	1.0000000000000118
CDAPPA160	CDP-Diacylglycerol pyrophostatase (n-C16:0)	1.0000000000000118
CDAPPA161	CDP-Diacylglycerol pyrophostatase (n-C16:1)	1.0000000000000118
CDAPPA180	CDP-Diacylglycerol pyrophostatase (n-C18:0)	1.0000000000000118
CDAPPA181	CDP-Diacylglycerol pyrophostatase (n-C18:1)	1.0000000000000118
CDGR	7-cyano-7-deazaguanine reductase	1.0000000000000118
CDPMEK	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	1.000001288203724
CFAS160E	Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C16:0)	1.0000000000000118
CFAS160G	Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)	1.0000000000000118
CFAS180E	Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C18:0)	1.0000000000000118
CFAS180G	Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C18:0)	1.0000000000000118
CGLYabcpp	L-Cysteinylglycine (Cys-Gly) transport via ABC system (periplasm)	1.0000000000000118
CHLabcpp	Choline transport via ABC system (periplasm)	1.0000000000000118
CHLt2pp	Choline transport via proton symport (periplasm)	1.0000000000000118
CHOLD	Choline dehydrogenase	1.0000000000000118
CHORM	Chorismate mutase	1.000000190399994
CHORS	Chorismate synthase	1.0029468331973748
CHRPL	Chorismate pyruvate lyase	1.0000094703682474
CHTBSptspp	Chitobiose transport via PEP:Pyr PTS (periplasm)	1.0000000000000118
CINNDO	Cinnamate dioxygenase	1.0000000000000118
CITL	Citrate lyase	1.0000000000000118
CITt7pp	Citrate transport via succinate antiport (periplasm)	1.0000000000000118
CLIPAabctex	Cold lipid A transport via ABC system (periplasm to extracellular)	1.0000000000000118
CLt3_2pp	Chloride transport out via proton antiport (2:1) (periplasm)	1.0000020035883683
CMtpp	Chloramphenicol transport via TolC system	1.0000000000000118
COBALT2abcpp	Cobalt (Co+2) ABC transporter (periplasm)	1.0000000000000118
COBALT2t3pp	Cobalt (Co+2) transport out via proton antiport (periplasm)	1.0000000000000118
COBALT2tpp	Cobalt transport in via permease (no H+)	1.0000000115448962
COLIPAKpp	Lipid A core kinase (periplasm)	1.000000000000011
COLIPAPabctex	Core oligosaccharide lipid A diphosphate transport via ABC system (periplasm to extracellular)	1.000000000000011
COLIPAabcpp	Core oligosaccharide lipid A transport via ABC system (periplasm)	1.000000000000011
COLIPAabctex	Core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)	1.000000000000011
CPGNabcpp	Coprogen transport via ABC system (periplasm)	1.000000000000011
CPGNtonex	Coprogen transport via ton system (extracellular)	1.000000000000011
CPH4S	6-carboxy-5,6,7,8-tetrahydropterin synthase	1.000000000000011
CPMPS	Cyclic pyranopterin monophosphate synthase	1.0000002332018771
CPPPGO	Coproporphyrinogen oxidase (O2 required)	1.0000196515151458
CPPPGO2	Oxygen Independent coproporphyrinogen-III oxidase	1.000000000000011
CRNCAL2	Carnitine-CoA Ligase	1.000000000000011
CRNDCAL2	D-Carnitine-CoA Ligase	1.000000000000011
