Reaction ID	Reaction name	Relative objective flux change
3OAS140	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0)	1.0001702277449889
3OAS141	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1)	1.0000000000000187
3OAS160	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0)	1.0001057396658117
3OAS161	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1)	1.0000000000000187
3OAS180	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0)	1.0000000000000187
3OAS181	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1)	1.0000000000000187
3OAS60	3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)	1.0002949019792675
3OAS80	3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)	1.0002949019792675
3OXCOAT	3-oxoadipyl-CoA thiolase	1.0000000000000187
3PEPTabcpp	Tripeptide (LalaDgluMdap) transport via ABC system (periplasm)	1.0000000000000187
42A12BOOXpp	4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)	1.0000000000000187
4HTHRS	4-Hydroxy-L-threonine synthase	1.0000000000000187
4PCP	Tetrapeptide L,D-carboxypeptidase	1.0000000000000187
4PEPTabcpp	Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm)	1.0000000000000178
5DOAN	5'-deoxyadenosine nuclosidase	1.00000010652525
AACPS1	Acyl-[acyl-carrier-protein] synthetase (n-C14:0)	1.001139508231831
AACPS2	Acyl-[acyl-carrier-protein] synthetase  (n-C14:1)	1.0000000000000062
AACPS3	Acyl-[acyl-carrier-protein] synthetase  (n-C16:0)	1.0060320020199205
AACPS4	Acyl-[acyl-carrier-protein] synthetase  (n-C16:1)	1.0002613279502566
AACPS5	Acyl-[acyl-carrier-protein] synthetase  (n-C18:1)	1.0000000000000182
AACPS6	Acyl-[acyl-carrier-protein] synthetase  (n-C18:0)	1.0000000000000175
AACPS7	Acyl-[acyl-carrier-protein] synthetase  (n-C12:0)	1.0000000000000175
AACPS8	Acyl-[acyl-carrier-protein] synthetase  (n-C10:0)	1.0000000000000175
AACPS9	Acyl-[acyl-carrier-protein] synthetase  (n-C8:0)	1.0000000000000175
AADDGT	DTDP-N-4-acetamido-4,6-dideoxy-D-galactose transferase	1.0000000000000124
AAMYL	Alpha-amylase	1.0000000000000124
AAMYLpp	Alpha-amylase (periplasm)	1.0000000000000124
AB6PGH	Arbutin 6-phosphate glucohydrolase	1.0000000000000102
ABTA	4-aminobutyrate transaminase	1.0000000000000124
ABUTD	Aminobutyraldehyde dehydrogenase	1.0000000000000193
ABUTt2pp	4-aminobutyrate transport in via proton symport (periplasm)	1.0000000000000193
ACACCT	Acetyl-CoA:acetoacetyl-CoA transferase	1.0000000000000198
ACANTHAT	Acetyl-CoA:anthranilate acetyltransferase	1.0000000000000193
ACBIPGT	Adenosyl cobinamide phosphate guanyltransferase	1.0000000000000122
ACCOAC	Acetyl-CoA carboxylase	1.0777587050940511
ACCOAL	Acetate-CoA ligase (ADP-forming)	1.0000000000000173
ACGAMK	N-acetylglucosamine kinase	1.0000000000000102
ACGAMT	UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase	1.0000000000000064
ACGAptspp	N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm)	1.0000000000000064
ACGK	Acetylglutamate kinase	1.0003037522561504
ACGS	N-acetylglutamate synthase	1.0060933933495901
ACHBS	2-aceto-2-hydroxybutanoate synthase	1.0012472541106237
ACLS	Acetolactate synthase	1.0035157877334462
ACM6PH	N-acetylmuramate 6-phosphate hydrolase	1.000000000000004
ACMAMUT	UDP-N-acetyl-D-mannosaminuronic acid transferase	1.000000000000004
ACMANAptspp	N-acetyl-D-mannosamine transport via PTS  (periplasm)	1.0000000000000064
ACMUMptspp	N-acetylmuramate transport via PEP:Pyr PTS (periplasm)	1.0000000000000064
ACMUMtex	N-acetylmuramate transport via diffusion (extracellular to periplasm)	1.0000000000000064
ACNAMt2pp	N-acetylneuraminate proton symport (periplasm)	1.000000000000004
ACNML	N-Acetylneuraminate lyase	1.000000000000004
ACODA	Acetylornithine deacetylase	1.0000546384355906
ACOLIPAabctex	Arabinose modified core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)	1.000000000000004
ACONMT	Trans-aconitate methyltransferase	1.000000000000004
ACPPAT120	Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0)	1.000068513277895
ACPPAT140	Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0)	1.000000000000004
ACPPAT141	Acyl-(acyl carrier protein):phosphate acyltransferase (C14:1)	1.000000000000004
ACPPAT160	Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0)	1.000058128286149
ACPPAT161	Acyl-(acyl carrier protein):phosphate acyltransferase (C16:1)	1.000068513277895
ACPPAT180	Acyl-(acyl carrier protein):phosphate acyltransferase (C18:0)	1.000000000000004
ACPPAT181	Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1)	1.000000000000004
ACPS1	Acyl-carrier protein synthase	1.0000000000000064
ACS	Acetyl-CoA synthetase	1.0000000000000064
ACSERtpp	O-Acetyl-L-serine export via facilitated transport	1.0000000000000064
ACt4pp	Na+/Acetate symport (periplasm)	1.0000052275946203
ADA	Adenosine deaminase	1.0000000000000075
ADCL	4-aminobenzoate synthase	1.0000003864591616
ADCS	4-amino-4-deoxychorismate synthase	1.0002115722477423
ADD	Adenine deaminase	1.000000000000004
ADMDC	Adenosylmethionine decarboxylase	1.0000000000000124
ADNCYC	Adenylate cyclase	1.0000000000000124
ADNK1	Adenosine kinase	1.0000043568292312
ADNUC	Adenosine hydrolase	1.0000000000000082
ADNt2pp_copy1		1.0000000000000124
ADOCBIK	Adenosyl cobinamide kinase	1.0000000000000124
ADOCBLS	Adenosylcobalamin 5'-phosphate synthase	1.0000000000000124
ADOCBLabcpp	Adenosylcobalamin transport via ABC system (periplasm)	1.0000000000000124
ADOCBLtonex	Adenosylcobalimin transport via ton system (extermal)	1.0000000000000124
ADPRDP	ADPribose diphosphatase	1.0000000000000124
ADPT	Adenine phosphoribosyltransferase	1.0000031043631032
ADSK	Adenylyl-sulfate kinase	1.0002800463351502
ADSS	Adenylosuccinate synthase	1.0149574749790466
AGDC	N-acetylglucosamine-6-phosphate deacetylase	1.0000000000000109
AGM3PA	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase	1.0000000000000124
AGM3PApp	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm)	1.0000000000000158
AGM3PH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase	1.0000000000000158
AGM3Pt2pp	GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm)	1.000000000000016
AGM4PA	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase	1.000000000000016
AGM4PApp	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm)	1.000000000000016
AGM4PCP	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	1.000000000000016
AGM4PH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase	1.000000000000016
AGM4Pt2pp	GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm)	1.000000000000016
AGMH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase	1.000000000000016
AGMHE	ADP-D-glycero-D-manno-heptose epimerase	1.0000000000000158
AGMT	Agmatinase	1.0000000000000158
AGMt2pp	GlcNAc-anhMurNAc transport in via proton symport (periplasm)	1.0000000000000158
AGPAT120	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)	1.0000401428807264
AGPAT140	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)	1.0000000000000158
AGPAT141	1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1)	1.0000000000000158
AGPAT160	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)	1.0000340583163354
AGPAT161	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)	1.0000401428807264
AGPAT180	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)	1.0000000000000158
AGPAT181	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)	1.0000000000000158
AGt3	Silver transport out via proton antiport	1.0000000000000158
AHCYSNS	S-adenosylhomocysteine nucleosidase	1.0000103349417113
AIRC2	Phosphoribosylaminoimidazole carboxylase	1.0037815565306885
AKGDH	2-Oxogluterate dehydrogenase	1.0000000000000158
ALAALAD	D-alanine-D-alanine dipeptidase	1.0000000000000158
ALAALAabcpp	D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm)	1.0000000000000158
ALATA_D2	D-alanine transaminase	1.0000000000000158
ALATA_L2	Alanine transaminase	1.0000000000000158
ALATRS	Alanyl-tRNA synthetase	1.0000000000000158
ALAabcpp	L-alanine transport via ABC system (periplasm)	1.0000000000000158
ALAt2pp_copy1		1.0000000000000109
ALAt4pp	L-alanine transport in via sodium symport (periplasm)	1.0000052275946254
ALDD2x	Aldehyde dehydrogenase (acetaldehyde, NAD)	1.0034261579351877
ALDD2y	Aldehyde dehydrogenase (acetaldehyde, NADP)	1.005139696679461
ALDD3y	Aldehyde dehydrogenase (propanal, NADP)	1.0000000000000044
ALLK	Allose kinase	1.0000000000000158
ALLTAMH	Allantoate amidohydrolase	1.0000000000000109
ALLTN	Allantoinase	1.0000000000000109
ALLabcpp	D-allose transport via ABC system (periplasm)	1.0000000000000158
ALPATE160pp	Apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)	1.0000000000000158
ALPATG160pp	Apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)	1.0000000000000158
ALR2	Aldose reductase (methylglyoxal)	1.0000000000000158
ALR4x	Aldose reductase (acetol)	1.0000000000000158
ALTRH	Altronate hydrolase	1.0000000000000158
AM3PA	Anhydrous-N-Acetylmuramyl-tripeptide amidase	1.0000000000000158
AM4PA	Anhydrous-N-Acetylmuramyl-tetrapeptide amidase	1.0000000000000158
AM4PCP	Anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	1.0000000000000158
AMALT1	Amylomaltase (maltotriose)	1.0000000000000295
AMALT2	Amylomaltase (maltotetraose)	1.0000000000000295
AMALT3	Amylomaltase (maltopentaose)	1.0000000000000053
AMALT4	Amylomaltase (maltohexaose)	1.000000000000003
AMANK	N-acetyl-D-mannosamine kinase	1.000000000000013
AMMQLT8	S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)	1.0000000000000147
AMPMS2	4-amino-2-methyl-5-phosphomethylpyrimidine synthetase	1.0000003071477994
AMPN	AMP nucleosidase	1.0000000000000162
AMPTASECG	Alanyl aminopeptidase (cys-gly)	1.0000000000000155
AMPTASEPG	Aminopeptidase (pro-gly)	1.0000000000000155
ANHMK	1,6-anhydrous-N-Acetylmuramate kinase	1.0000000000000147
ANPRT	Anthranilate phosphoribosyltransferase	1.0054117646085428
ANS	Anthranilate synthase	1.0014472347949404
AOXSr2	8-amino-7-oxononanoate synthase	1.0000000001993934
AP4AH	Ap4A hydrolase	1.0000000000000147
AP4AS	Ap4A synthetase	1.0000000000000147
AP5AH	Ap5A hydrolase	1.0000000000000147
APCS	Aminopropylcadaverine synthase	1.0000000000000147
APG3PAT120	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C12:0)	1.000032451691148
APG3PAT140	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:0)	1.0000000000000162
APG3PAT141	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:1)	1.0000000000000162
APG3PAT160	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:0)	1.0000275329331418
APG3PAT161	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:1)	1.000032451691148
APG3PAT180	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:0)	1.0000000000000162
APG3PAT181	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:1)	1.0000000000000162
APH120	Acylphosphatase (C12:0)	1.0000000000000162
APH140	Acylphosphatase (C14:0)	1.0000000000000162
APH141	Acylphosphatase (C14:1)	1.0000000000000162
APH160	Acylphosphatase (C16:0)	1.0000000000000162
APH161	Acylphosphatase (C16:1)	1.0000000000000162
APH180	Acylphosphatase (C18:0)	1.0000000000000162
APH181	Acylphosphatase (C18:1)	1.0000000000000162
APRAUR	5-amino-6-(5-phosphoribosylamino)uracil reductase	1.0000003497462506
ARBTNabcpp	Aerobactin transport via ABC system (periplasm)	1.0000000000000162
ARBTptspp	Arbutin transport via PEP:Pyr PTS (periplasm)	1.0000000000000147
ARBTtex	Arbutin transport via diffusion (extracellular to periplasm)	1.0000000000000147
ARBabcpp	L-arabinose transport via ABC system (periplasm)	1.0000000000000162
ARBt3ipp	L-arabinose transport via proton antiport (periplasm)	1.0000000000000147
ARGDC	Arginine decarboxylase	1.0000000000000147
ARGDCpp	Arginine decarboxylase	1.0000000000000118
ARGSS	Argininosuccinate synthase	1.0002870106176827
ARGTRS	Arginyl-tRNA synthetase	1.0000000000000147
ARGabcpp	L-arginine transport via ABC system (periplasm)	1.0000000000000162
ARGt3pp	L-arginine transport out via proton antiport (cytoplasm to periplasm)	1.0000000000000147
ASCBPL	L-ascorbate 6-phosphate lactonase	1.0000000000000147
ASCBptspp	L-ascorbate transport via PEP:Pyr PTS (periplasm)	1.0000000000000147
ASNN	L-asparaginase	1.0000000000000147
ASNNpp	L-asparaginase	1.0000000000000147
ASNS1	Asparagine synthase (glutamine-hydrolysing)	1.0084245811126966
ASNS2	Asparagine synthetase	1.0096442682626585
ASNTRS	Asparaginyl-tRNA synthetase	1.0000000000000162
ASO3t8pp	Arsenite efflux via ATP hydrolysis (periplasm)	1.0000000000000162
ASP1DC	Aspartate 1-decarboxylase	1.0000023056252432
ASPO3	L-aspartate oxidase	1.0000026720327826
ASPO4	L-aspartate oxidase	1.0000000000000162
ASPO5	L-aspartate oxidase	1.0000000000000178
ASPO6	L-aspartate oxidase	1.0000023023910345
ASPT	L-aspartase	1.000000000000012
ASPTRS	Aspartyl-tRNA synthetase	1.0000000000000149
ASPabcpp	L-aspartate transport via ABC system (periplasm)	1.0000000000000149
ASPt2_2pp	Aspartate transport via proton symport (2 H) (periplasm)	1.0000000000000149
ASPt2_3pp	L-asparate transport via proton symport (3 H) (periplasm)	1.0000000000000149
ASPt2pp_copy1		1.0000000000000149
ASR	Arsenate reductase	1.0000000000000149
AST	Arginine succinyltransferase	1.0000000000000149
ATPPRT	ATP phosphoribosyltransferase	1.0037001850704914
BALAt2pp	Beta-alanine transport in via proton symport (periplasm)	1.0000000000000149
BETALDHx	Betaine-aldehyde dehydrogenase	1.0000000000000149
BETALDHy	Betaine-aldehyde dehydrogenase	1.0000000000000149
BMOCOS	Bis-molybdenum cofactor synthase	1.0000001045144118
BPNT	3',5'-bisphosphate nucleotidase	1.0020051912635395
BSORx	Biotin sulfoxide reductase	1.0000000000000149
BSORy	Biotin sulfoxide reductase	1.0000000000000149
BTS5	Biotin synthase	1.000000001502667
BUTCT	Acetyl-CoA:butyrate-CoA transferase	1.000000000000014
BUTSO3abcpp	Butanesulfonate transport via ABC system (periplasm)	1.0000000000000149
BWCOS	Tungsten bispterin cofactor synthase	1.0000000000000149
CA2t3pp	Calcium (Ca+2) transport out via proton antiport (periplasm)	1.000000000000014
CADVtpp	Lysine/Cadaverine antiporter (periplasm)	1.000000000000014
CAT	Catalase	1.000000000000014
CBItonex	Cobinamide transport via ton system (extermal)	1.000000000000014
CBIuabcpp	Cobinamide transport via ABC system (uptake, periplasm)	1.0000000000000149
CBL1abcpp	Cob(1)alamin transport via ABC system (periplasm)	1.0000000000000149
CBL1tonex	Cob(1)alamin transport via ton system (extermal)	1.000000000000014
CBPS	Carbamoyl-phosphate synthase (glutamine-hydrolysing)	1.0000000000000149
CCGS	7-cyano-7-carbaguanine synthase	1.0000000000000149
CD2abcpp	Cadmium (Cd+2) ABC transporter (periplasm)	1.0000000000000149
CD2t3pp	Cadmium (Cd+2) transport out via proton antiport (periplasm)	1.0000000000000149
CD2tpp	Cadmium (+2) transport in via permease (no H+)	1.0000000000000149
CDAPPA120	CDP-Diacylglycerol pyrophostatase (n-C12:0)	1.0000000000000149
CDAPPA140	CDP-Diacylglycerol pyrophostatase (n-C14:0)	1.0000000000000149
CDAPPA141	CDP-Diacylglycerol pyrophostatase (n-C14:1)	1.0000000000000149
CDAPPA160	CDP-Diacylglycerol pyrophostatase (n-C16:0)	1.0000000000000149
CDAPPA161	CDP-Diacylglycerol pyrophostatase (n-C16:1)	1.0000000000000149
CDAPPA180	CDP-Diacylglycerol pyrophostatase (n-C18:0)	1.0000000000000149
CDAPPA181	CDP-Diacylglycerol pyrophostatase (n-C18:1)	1.0000000000000149
CDGR	7-cyano-7-deazaguanine reductase	1.0000000000000149
CDPMEK	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	1.0000014362556002
CFAS160E	Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C16:0)	1.000000000000014
CFAS160G	Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)	1.000000000000014
CFAS180E	Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C18:0)	1.000000000000014
CFAS180G	Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C18:0)	1.000000000000014
CGLYabcpp	L-Cysteinylglycine (Cys-Gly) transport via ABC system (periplasm)	1.0000000000000149
CHLabcpp	Choline transport via ABC system (periplasm)	1.0000000000000149
CHLt2pp	Choline transport via proton symport (periplasm)	1.000000000000014
CHOLD	Choline dehydrogenase	1.0000000000000149
CHORM	Chorismate mutase	1.0000002122824379
CHORS	Chorismate synthase	1.0032866221923256
CHRPL	Chorismate pyruvate lyase	1.000010558797455
CHTBSptspp	Chitobiose transport via PEP:Pyr PTS (periplasm)	1.000000000000014
CINNDO	Cinnamate dioxygenase	1.0000000000000149
CITL	Citrate lyase	1.0000000000000149
CITt7pp	Citrate transport via succinate antiport (periplasm)	1.0000000000000149
CLIPAabctex	Cold lipid A transport via ABC system (periplasm to extracellular)	1.0000000000000149
CLt3_2pp	Chloride transport out via proton antiport (2:1) (periplasm)	1.00000223385882
CMtpp	Chloramphenicol transport via TolC system	1.000000000000014
COBALT2abcpp	Cobalt (Co+2) ABC transporter (periplasm)	1.0000000000000149
COBALT2t3pp	Cobalt (Co+2) transport out via proton antiport (periplasm)	1.000000000000014
COBALT2tpp	Cobalt transport in via permease (no H+)	1.0000000128717383
COLIPAKpp	Lipid A core kinase (periplasm)	1.000000000000014
COLIPAPabctex	Core oligosaccharide lipid A diphosphate transport via ABC system (periplasm to extracellular)	1.0000000000000149
COLIPAabcpp	Core oligosaccharide lipid A transport via ABC system (periplasm)	1.0000000000000149
COLIPAabctex	Core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)	1.0000000000000149
CPGNabcpp	Coprogen transport via ABC system (periplasm)	1.0000000000000149
CPGNtonex	Coprogen transport via ton system (extracellular)	1.000000000000014
CPH4S	6-carboxy-5,6,7,8-tetrahydropterin synthase	1.000000000000014
CPMPS	Cyclic pyranopterin monophosphate synthase	1.0000002600034892
CPPPGO	Coproporphyrinogen oxidase (O2 required)	1.0000219100889645
CPPPGO2	Oxygen Independent coproporphyrinogen-III oxidase	1.000000000000014
CRNCAL2	Carnitine-CoA Ligase	1.0000000000000149
