Reaction ID	Reaction name	Relative objective flux change
2AGPE160tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPE161tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPE180tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPE181tipp	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPEAT120	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C12:0)	0.9999999999999962
2AGPEAT140	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:0)	0.9999999999999962
2AGPEAT141	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C14:1)	0.9999999999999962
2AGPEAT160	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:0)	0.9999999999999962
2AGPEAT161	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C16:1)	0.9999999999999962
2AGPEAT180	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:0)	0.9999999999999962
2AGPEAT181	2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1)	0.9999999999999962
2AGPG120tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPG140tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPG141tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPG160tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPG161tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) transporter via facilitated diffusion (periplasm)	0.9999999999999961
2AGPG180tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPG181tipp	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) transporter via facilitated diffusion (periplasm)	0.9999999999999962
2AGPGAT120	2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0)	0.9999999999999962
2AGPGAT140	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0)	0.9999999999999962
2AGPGAT141	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1)	0.9999999999999962
2AGPGAT160	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:0)	0.9999999999999962
2AGPGAT161	2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1)	0.9999999999999961
2AGPGAT180	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:0)	0.9999999999999962
2AGPGAT181	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1)	0.9999999999999964
2DGULRGx	2-Dehydro-L-gulonate reductase to gluconate (NADH)	0.9999999999999962
2DGULRGy	2-Dehydro-L-gulonate reductase to gluconate (NADPH)	0.9999999999999976
2DGULRx	2-dehydro-L-gulonate reductase (NADH)	0.9999999999999962
2DGULRy	2-dehydro-L-gulonate reductase (NADPH)	0.9999999999999962
2MAHMP	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphatase	0.9999999999999962
3AMACHYD	3-aminoacrylate hydrolase	0.9999999999999962
3HAD100	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0)	1.0012831640300233
3HAD120	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0)	1.0012831640300233
3HAD121	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:1)	0.9999999999999962
3HAD140	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0)	1.0004597982211227
3HAD141	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:1)	0.9999999999999962
3HAD160	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0)	1.0004597982211227
3HAD161	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1)	0.9999999999999962
3HAD180	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0)	0.9999999999999962
3HAD181	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:1)	0.9999999999999962
3HAD40	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0)	1.0001150595794255
3HAD60	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0)	1.0012831640300233
3HAD80	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)	1.0012831640300233
3HCINNMH	3-hydroxycinnamate hydroxylase	0.9999999999999962
3HPPPNH	3-(3-hydroxy-phenyl)propionate hydroxylase	0.9999999999999962
3KGK	3-keto-L-gulonate kinase	0.9999999999999962
3NTD2pp	3'-nucleotidase (UMP) (periplasm)	0.9999999999999962
3NTD4pp	3'-nucleotidase (CMP) (periplasm)	0.9999999999999962
3NTD7pp	3'-nucleotidase (AMP) (periplasm)	0.9999999999999962
3NTD9pp	3'-nucleotidase (GMP) (periplasm)	0.9999999999999962
3OAR121	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1)	0.9999999999999962
3OAR141	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:1)	0.9999999999999962
3OAR161	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:1)	0.9999999999999962
3OAR181	3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1)	0.9999999999999962
3OAS100	3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0)	1.000287907976618
3OAS120	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0)	1.000287907976618
3OAS121	3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:1)	0.9999999999999962
3OAS140	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0)	1.0001661910530888
3OAS141	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1)	0.9999999999999962
3OAS160	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0)	1.0001032323683967
3OAS161	3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1)	0.9999999999999962
3OAS180	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0)	0.9999999999999962
3OAS181	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1)	0.9999999999999962
3OAS60	3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)	1.000287907976618
3OAS80	3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)	1.000287907976618
3OXCOAT	3-oxoadipyl-CoA thiolase	0.9999999999999962
3PEPTabcpp	Tripeptide (LalaDgluMdap) transport via ABC system (periplasm)	0.9999999999999962
42A12BOOXpp	4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)	0.9999999999999962
4HTHRS	4-Hydroxy-L-threonine synthase	0.9999999999999962
4PCP	Tetrapeptide L,D-carboxypeptidase	0.9999999999999962
4PEPTabcpp	Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm)	0.9999999999999958
5DOAN	5'-deoxyadenosine nuclosidase	1.000000103999565
AACPS1	Acyl-[acyl-carrier-protein] synthetase (n-C14:0)	1.0009887923555452
AACPS2	Acyl-[acyl-carrier-protein] synthetase  (n-C14:1)	0.9999999999999961
AACPS3	Acyl-[acyl-carrier-protein] synthetase  (n-C16:0)	1.0058447541227875
AACPS4	Acyl-[acyl-carrier-protein] synthetase  (n-C16:1)	1.0002551304045855
AACPS5	Acyl-[acyl-carrier-protein] synthetase  (n-C18:1)	0.9999999999999983
AACPS6	Acyl-[acyl-carrier-protein] synthetase  (n-C18:0)	0.9999999999999983
AACPS7	Acyl-[acyl-carrier-protein] synthetase  (n-C12:0)	0.9999999999999983
AACPS8	Acyl-[acyl-carrier-protein] synthetase  (n-C10:0)	0.9999999999999983
AACPS9	Acyl-[acyl-carrier-protein] synthetase  (n-C8:0)	0.9999999999999983
AADDGT	DTDP-N-4-acetamido-4,6-dideoxy-D-galactose transferase	0.9999999999999933
AAMYL	Alpha-amylase	0.9999999999999983
AAMYLpp	Alpha-amylase (periplasm)	0.9999999999999983
AB6PGH	Arbutin 6-phosphate glucohydrolase	0.9999999999999997
ABTA	4-aminobutyrate transaminase	0.9999999999999983
ABUTD	Aminobutyraldehyde dehydrogenase	0.9999999999999983
ABUTt2pp	4-aminobutyrate transport in via proton symport (periplasm)	0.9999999999999983
ACACCT	Acetyl-CoA:acetoacetyl-CoA transferase	0.9999999999999983
ACANTHAT	Acetyl-CoA:anthranilate acetyltransferase	0.9999999999999983
ACBIPGT	Adenosyl cobinamide phosphate guanyltransferase	0.9999999999999983
ACCOAC	Acetyl-CoA carboxylase	1.0757753809176862
ACCOAL	Acetate-CoA ligase (ADP-forming)	0.9999999999999962
ACGAMK	N-acetylglucosamine kinase	0.9999999999999999
ACGAMT	UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase	0.9999999999999999
ACGAptspp	N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm)	0.9999999999999999
ACGK	Acetylglutamate kinase	1.0002965482949036
ACGS	N-acetylglutamate synthase	1.0059480624848576
ACHBS	2-aceto-2-hydroxybutanoate synthase	1.0012176462843196
ACLS	Acetolactate synthase	1.0034321439362053
ACM6PH	N-acetylmuramate 6-phosphate hydrolase	0.9999999999999999
ACMAMUT	UDP-N-acetyl-D-mannosaminuronic acid transferase	0.9999999999999999
ACMANAptspp	N-acetyl-D-mannosamine transport via PTS  (periplasm)	0.9999999999999999
ACMUMptspp	N-acetylmuramate transport via PEP:Pyr PTS (periplasm)	0.9999999999999999
ACMUMtex	N-acetylmuramate transport via diffusion (extracellular to periplasm)	0.9999999999999999
ACNAMt2pp	N-acetylneuraminate proton symport (periplasm)	0.9999999999999999
ACNML	N-Acetylneuraminate lyase	0.9999999999999999
ACODA	Acetylornithine deacetylase	1.0000533429144374
ACOLIPAabctex	Arabinose modified core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)	0.9999999999999999
ACONMT	Trans-aconitate methyltransferase	0.9999999999999999
ACPPAT120	Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0)	1.0000668887510933
ACPPAT140	Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0)	0.9999999999999999
ACPPAT141	Acyl-(acyl carrier protein):phosphate acyltransferase (C14:1)	0.9999999999999973
ACPPAT160	Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0)	1.000056750013144
ACPPAT161	Acyl-(acyl carrier protein):phosphate acyltransferase (C16:1)	1.0000668887510933
ACPPAT180	Acyl-(acyl carrier protein):phosphate acyltransferase (C18:0)	0.9999999999999999
ACPPAT181	Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1)	0.9999999999999999
ACPS1	Acyl-carrier protein synthase	0.9999999999999999
ACS	Acetyl-CoA synthetase	0.9999999999999999
ACSERtpp	O-Acetyl-L-serine export via facilitated transport	0.9999999999999999
ACt4pp	Na+/Acetate symport (periplasm)	1.0000051036501298
ADA	Adenosine deaminase	1.0000000000000018
ADCL	4-aminobenzoate synthase	1.0000003772963812
ADCS	4-amino-4-deoxychorismate synthase	1.000206554931422
ADD	Adenine deaminase	0.9999999999999953
ADMDC	Adenosylmethionine decarboxylase	0.9999999999999962
ADNCYC	Adenylate cyclase	0.9999999999999962
ADNK1	Adenosine kinase	1.0000042535303677
ADNUC	Adenosine hydrolase	0.9999999999999991
ADNt2pp_copy1		0.9999999999999973
ADOCBIK	Adenosyl cobinamide kinase	0.9999999999999973
ADOCBLS	Adenosylcobalamin 5'-phosphate synthase	0.9999999999999973
ADOCBLabcpp	Adenosylcobalamin transport via ABC system (periplasm)	0.9999999999999973
ADOCBLtonex	Adenosylcobalimin transport via ton system (extermal)	0.9999999999999973
ADPRDP	ADPribose diphosphatase	0.9999999999999973
ADPT	Adenine phosphoribosyltransferase	1.0000030307598495
ADSK	Adenylyl-sulfate kinase	1.0002734047506663
ADSS	Adenylosuccinate synthase	1.0145976538178254
AGDC	N-acetylglucosamine-6-phosphate deacetylase	0.9999999999999968
AGM3PA	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase	0.9999999999999973
AGM3PApp	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm)	0.9999999999999997
AGM3PH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase	0.9999999999999973
AGM3Pt2pp	GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm)	0.9999999999999962
AGM4PA	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase	0.9999999999999962
AGM4PApp	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm)	0.9999999999999962
AGM4PCP	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	0.9999999999999962
AGM4PH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase	0.9999999999999962
AGM4Pt2pp	GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm)	0.9999999999999962
AGMH	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase	0.9999999999999962
AGMHE	ADP-D-glycero-D-manno-heptose epimerase	0.9999999999999966
AGMT	Agmatinase	0.9999999999999966
AGMt2pp	GlcNAc-anhMurNAc transport in via proton symport (periplasm)	0.9999999999999966
AGPAT120	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)	1.0000391910742645
AGPAT140	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)	0.9999999999999966
AGPAT141	1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1)	0.9999999999999966
AGPAT160	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)	1.0000332507825311
AGPAT161	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)	1.0000391910742645
AGPAT180	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)	0.9999999999999966
AGPAT181	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)	0.9999999999999966
AGt3	Silver transport out via proton antiport	0.9999999999999966
AHCYSNS	S-adenosylhomocysteine nucleosidase	1.00001008990253
AIRC2	Phosphoribosylaminoimidazole carboxylase	1.0036915665917516
AKGDH	2-Oxogluterate dehydrogenase	1.0008102352180548
ALAALAD	D-alanine-D-alanine dipeptidase	0.9999999999999966
ALAALAabcpp	D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm)	0.9999999999999966
ALATA_D2	D-alanine transaminase	0.9999999999999966
ALATA_L2	Alanine transaminase	0.9999999999999966
ALATRS	Alanyl-tRNA synthetase	0.9999999999999966
ALAabcpp	L-alanine transport via ABC system (periplasm)	0.9999999999999966
ALAt2pp_copy1		0.9999999999999966
ALAt4pp	L-alanine transport in via sodium symport (periplasm)	1.000005103650127
ALDD2x	Aldehyde dehydrogenase (acetaldehyde, NAD)	1.0032420485303042
ALDD2y	Aldehyde dehydrogenase (acetaldehyde, NADP)	1.0049373285711647
ALDD3y	Aldehyde dehydrogenase (propanal, NADP)	0.9999999999999966
ALLK	Allose kinase	0.9999999999999966
ALLTAMH	Allantoate amidohydrolase	0.9999999999999966
ALLTN	Allantoinase	0.9999999999999966
ALLabcpp	D-allose transport via ABC system (periplasm)	0.9999999999999966
ALPATE160pp	Apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)	0.9999999999999966
ALPATG160pp	Apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)	0.9999999999999966
ALR2	Aldose reductase (methylglyoxal)	0.9999999999999966
ALR4x	Aldose reductase (acetol)	0.9999999999999966
ALTRH	Altronate hydrolase	0.9999999999999966
AM3PA	Anhydrous-N-Acetylmuramyl-tripeptide amidase	0.9999999999999972
AM4PA	Anhydrous-N-Acetylmuramyl-tetrapeptide amidase	0.9999999999999964
AM4PCP	Anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	0.9999999999999962
AMALT1	Amylomaltase (maltotriose)	0.9999999999999991
AMALT2	Amylomaltase (maltotetraose)	0.9999999999999957
AMALT3	Amylomaltase (maltopentaose)	0.9999999999999991
AMALT4	Amylomaltase (maltohexaose)	0.9999999999999961
AMANK	N-acetyl-D-mannosamine kinase	0.999999999999996
AMMQLT8	S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)	0.9999999999999991
AMPMS2	4-amino-2-methyl-5-phosphomethylpyrimidine synthetase	1.000000299865448
AMPN	AMP nucleosidase	0.9999999999999991
AMPTASECG	Alanyl aminopeptidase (cys-gly)	1.0000000000000009
AMPTASEPG	Aminopeptidase (pro-gly)	1.0000000000000009
ANHMK	1,6-anhydrous-N-Acetylmuramate kinase	1.0000000000000009
ANPRT	Anthranilate phosphoribosyltransferase	1.0052827763364969
ANS	Anthranilate synthase	1.0014128730467888
AOXSr2	8-amino-7-oxononanoate synthase	1.0000000001946503
AP4AH	Ap4A hydrolase	0.9999999999999991
AP4AS	Ap4A synthetase	0.9999999999999991
AP5AH	Ap5A hydrolase	0.9999999999999991
APCS	Aminopropylcadaverine synthase	0.9999999999999991
APG3PAT120	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C12:0)	1.0000316822521622
APG3PAT140	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:0)	0.9999999999999991
APG3PAT141	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:1)	0.9999999999999991
APG3PAT160	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:0)	1.000026880122463
APG3PAT161	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:1)	1.0000316822521622
APG3PAT180	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:0)	0.9999999999999991
APG3PAT181	Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:1)	0.9999999999999991
APH120	Acylphosphatase (C12:0)	0.9999999999999991
APH140	Acylphosphatase (C14:0)	0.9999999999999991
APH141	Acylphosphatase (C14:1)	0.9999999999999991
APH160	Acylphosphatase (C16:0)	0.9999999999999991
APH161	Acylphosphatase (C16:1)	0.9999999999999991
APH180	Acylphosphatase (C18:0)	0.9999999999999991
APH181	Acylphosphatase (C18:1)	0.9999999999999991
APRAUR	5-amino-6-(5-phosphoribosylamino)uracil reductase	1.0000003414539087
ARBTNabcpp	Aerobactin transport via ABC system (periplasm)	0.9999999999999991
ARBTptspp	Arbutin transport via PEP:Pyr PTS (periplasm)	0.9999999999999991
ARBTtex	Arbutin transport via diffusion (extracellular to periplasm)	0.9999999999999991
ARBabcpp	L-arabinose transport via ABC system (periplasm)	0.9999999999999991
ARBt3ipp	L-arabinose transport via proton antiport (periplasm)	0.9999999999999991
ARGDC	Arginine decarboxylase	0.9999999999999991
ARGDCpp	Arginine decarboxylase	1.0000000000000013
ARGSS	Argininosuccinate synthase	1.0002802038218683
ARGTRS	Arginyl-tRNA synthetase	0.9999999999999991
ARGabcpp	L-arginine transport via ABC system (periplasm)	0.9999999999999991
ARGt3pp	L-arginine transport out via proton antiport (cytoplasm to periplasm)	0.9999999999999991
ASCBPL	L-ascorbate 6-phosphate lactonase	0.9999999999999991
ASCBptspp	L-ascorbate transport via PEP:Pyr PTS (periplasm)	0.9999999999999991
ASNN	L-asparaginase	0.9999999999999991
ASNNpp	L-asparaginase	0.9999999999999991
ASNS1	Asparagine synthase (glutamine-hydrolysing)	1.0080753416733725
ASNS2	Asparagine synthetase	1.0094134546299633
ASNTRS	Asparaginyl-tRNA synthetase	0.9999999999999991
ASO3t8pp	Arsenite efflux via ATP hydrolysis (periplasm)	0.9999999999999991
ASP1DC	Aspartate 1-decarboxylase	1.000002250959796
ASPO3	L-aspartate oxidase	1.000002608679939
ASPO4	L-aspartate oxidase	0.9999999999999991
ASPO5	L-aspartate oxidase	0.9999999999999953
ASPO6	L-aspartate oxidase	1.0000022478022677
ASPT	L-aspartase	0.9999999999999962
ASPTRS	Aspartyl-tRNA synthetase	0.9999999999999991
ASPabcpp	L-aspartate transport via ABC system (periplasm)	0.9999999999999991
ASPt2_2pp	Aspartate transport via proton symport (2 H) (periplasm)	0.9999999999999991
ASPt2_3pp	L-asparate transport via proton symport (3 H) (periplasm)	0.9999999999999991
ASPt2pp_copy1		0.9999999999999991
ASR	Arsenate reductase	0.9999999999999991
AST	Arginine succinyltransferase	0.9999999999999991
ATPPRT	ATP phosphoribosyltransferase	1.0036121385015209
BALAt2pp	Beta-alanine transport in via proton symport (periplasm)	0.9999999999999991
BETALDHx	Betaine-aldehyde dehydrogenase	0.9999999999999991
BETALDHy	Betaine-aldehyde dehydrogenase	0.9999999999999991
BMOCOS	Bis-molybdenum cofactor synthase	1.0000001020364082
BPNT	3',5'-bisphosphate nucleotidase	1.0019575560393443
BSORx	Biotin sulfoxide reductase	0.9999999999999991
BSORy	Biotin sulfoxide reductase	0.9999999999999991
BTS5	Biotin synthase	1.0000000014670252
BUTCT	Acetyl-CoA:butyrate-CoA transferase	0.9999999999999991
BUTSO3abcpp	Butanesulfonate transport via ABC system (periplasm)	0.9999999999999991
BWCOS	Tungsten bispterin cofactor synthase	0.9999999999999991
CA2t3pp	Calcium (Ca+2) transport out via proton antiport (periplasm)	0.9999999999999991
CADVtpp	Lysine/Cadaverine antiporter (periplasm)	0.9999999999999991
CAT	Catalase	0.9999999999999991
CBItonex	Cobinamide transport via ton system (extermal)	0.9999999999999991
CBIuabcpp	Cobinamide transport via ABC system (uptake, periplasm)	0.9999999999999991
CBL1abcpp	Cob(1)alamin transport via ABC system (periplasm)	0.9999999999999991
CBL1tonex	Cob(1)alamin transport via ton system (extermal)	0.9999999999999991
CBPS	Carbamoyl-phosphate synthase (glutamine-hydrolysing)	0.9999999999999991
CCGS	7-cyano-7-carbaguanine synthase	0.9999999999999991
CD2abcpp	Cadmium (Cd+2) ABC transporter (periplasm)	0.9999999999999991
CD2t3pp	Cadmium (Cd+2) transport out via proton antiport (periplasm)	0.9999999999999991
CD2tpp	Cadmium (+2) transport in via permease (no H+)	0.9999999999999991
CDAPPA120	CDP-Diacylglycerol pyrophostatase (n-C12:0)	0.9999999999999991
CDAPPA140	CDP-Diacylglycerol pyrophostatase (n-C14:0)	0.9999999999999991
CDAPPA141	CDP-Diacylglycerol pyrophostatase (n-C14:1)	0.9999999999999991
CDAPPA160	CDP-Diacylglycerol pyrophostatase (n-C16:0)	0.9999999999999991
CDAPPA161	CDP-Diacylglycerol pyrophostatase (n-C16:1)	0.9999999999999991
CDAPPA180	CDP-Diacylglycerol pyrophostatase (n-C18:0)	0.9999999999999991
CDAPPA181	CDP-Diacylglycerol pyrophostatase (n-C18:1)	0.9999999999999991
CDGR	7-cyano-7-deazaguanine reductase	0.9999999999999991
CDPMEK	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	1.0000014022025814
CFAS160E	Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C16:0)	0.9999999999999991
CFAS160G	Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)	0.9999999999999991
CFAS180E	Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C18:0)	0.9999999999999991
CFAS180G	Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C18:0)	0.9999999999999991
CGLYabcpp	L-Cysteinylglycine (Cys-Gly) transport via ABC system (periplasm)	0.9999999999999991
CHLabcpp	Choline transport via ABC system (periplasm)	0.9999999999999991
CHLt2pp	Choline transport via proton symport (periplasm)	0.9999999999999991
CHOLD	Choline dehydrogenase	0.9999999999999991
CHORM	Chorismate mutase	1.0000002072493033
CHORS	Chorismate synthase	1.003208447883695
CHRPL	Chorismate pyruvate lyase	1.0000103084506533
CHTBSptspp	Chitobiose transport via PEP:Pyr PTS (periplasm)	0.9999999999999991
CINNDO	Cinnamate dioxygenase	0.9999999999999991
CITL	Citrate lyase	0.9999999999999991
CITt7pp	Citrate transport via succinate antiport (periplasm)	0.9999999999999991
CLIPAabctex	Cold lipid A transport via ABC system (periplasm to extracellular)	0.9999999999999991
CLt3_2pp	Chloride transport out via proton antiport (2:1) (periplasm)	1.0000021808949278
CMtpp	Chloramphenicol transport via TolC system	0.9999999999999991
COBALT2abcpp	Cobalt (Co+2) ABC transporter (periplasm)	0.9999999999999991
COBALT2t3pp	Cobalt (Co+2) transport out via proton antiport (periplasm)	0.9999999999999991
COBALT2tpp	Cobalt transport in via permease (no H+)	1.0000000125665394
COLIPAKpp	Lipid A core kinase (periplasm)	0.9999999999999991
COLIPAPabctex	Core oligosaccharide lipid A diphosphate transport via ABC system (periplasm to extracellular)	0.9999999999999991
COLIPAabcpp	Core oligosaccharide lipid A transport via ABC system (periplasm)	0.9999999999999991
COLIPAabctex	Core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)	0.9999999999999988
CPGNabcpp	Coprogen transport via ABC system (periplasm)	0.9999999999999988
CPGNtonex	Coprogen transport via ton system (extracellular)	0.9999999999999988
CPH4S	6-carboxy-5,6,7,8-tetrahydropterin synthase	0.9999999999999988
CPMPS	Cyclic pyranopterin monophosphate synthase	1.0000002538389103
CPPPGO	Coproporphyrinogen oxidase (O2 required)	1.0000213905997586
CPPPGO2	Oxygen Independent coproporphyrinogen-III oxidase	0.9999999999999988
